id_tienda,tienda,codigo_postal,d_codigo,d_asenta,d_tipo_asenta,D_mnpio,c_mnpio,d_zona,id_sucursal,sucursal,latitud,longitud,store_name,store_id,address
92,Costco,1130,1130,Paraíso,Colonia,Álvaro Obregón,10,Urbano,92,Mixcoac,19.3872687,-99.1909344,Costco,7,Blvd. Adolfo Lopez Mateos 1181
4417,La Comer,1130,1130,Paraíso,Colonia,Álvaro Obregón,10,Urbano,4417,La Comer Insurgentes,19.366487,-99.182073,La Comer,1423,"PERPETUA 35, SAN JOSE INSURGENTES, 3900 BENITO JUAREZ, MEXICO, DISTRITO FEDERAL"
10353,Soriana,1130,1130,Paraíso,Colonia,Álvaro Obregón,10,Urbano,10353,Mixcoac Revolucion,19.379341,-99.186723,Soriana,3729,Av. Revolucion 780
4432,Fresko,1130,1130,Paraíso,Colonia,Álvaro Obregón,10,Urbano,4432,Fresko Tecamachalco,19.421548,-99.238215,Fresko,45,"AV DE LAS FUENTES 190, LOMAS DE TECAMACHALCO, 53950 NAUCALPAN DE JAUREZ, NAUCALPAN , ESTADO DE MEXICO"
4419,Sumesa,1130,1130,Paraíso,Colonia,Álvaro Obregón,10,Urbano,4419,Polanco,19.430815,-99.196947,Sumesa,1424,"Virgilio 15, Polanco, Polanco III Secc, Miguel Hidalgo, 11560 Ciudad de México, CDMX"
46322,Chedraui,1139,1139,Reacomodo Pino Suárez,Colonia,Álvaro Obregón,10,Urbano,46322,Chedraui Selecto Parque Duraznos,19.40329,-99.242732,Chedraui,22,"Bosque de Duraznos 39 Bosque de las Lomas Miguel Hidalgo 11700 Ciudad de México , , , 11700"
54,City Market,1139,1139,Reacomodo Pino Suárez,Colonia,Álvaro Obregón,10,Urbano,54,Lomas de Chapultepec,19.418828,-99.214776,City Market,9,Monte Athos 350
92,Costco,1139,1139,Reacomodo Pino Suárez,Colonia,Álvaro Obregón,10,Urbano,92,Mixcoac,19.3872687,-99.1909344,Costco,7,Blvd. Adolfo Lopez Mateos 1181
4417,La Comer,1139,1139,Reacomodo Pino Suárez,Colonia,Álvaro Obregón,10,Urbano,4417,La Comer Insurgentes,19.366487,-99.182073,La Comer,1423,"PERPETUA 35, SAN JOSE INSURGENTES, 3900 BENITO JUAREZ, MEXICO, DISTRITO FEDERAL"
10362,Soriana,1139,1139,Reacomodo Pino Suárez,Colonia,Álvaro Obregón,10,Urbano,10362,Tacubaya,19.408929,-99.184396,Soriana,3729,Gral Jose Moran 3
4432,Fresko,1139,1139,Reacomodo Pino Suárez,Colonia,Álvaro Obregón,10,Urbano,4432,Fresko Tecamachalco,19.421548,-99.238215,Fresko,45,"AV DE LAS FUENTES 190, LOMAS DE TECAMACHALCO, 53950 NAUCALPAN DE JAUREZ, NAUCALPAN , ESTADO DE MEXICO"
4419,Sumesa,1139,1139,Reacomodo Pino Suárez,Colonia,Álvaro Obregón,10,Urbano,4419,Polanco,19.430815,-99.196947,Sumesa,1424,"Virgilio 15, Polanco, Polanco III Secc, Miguel Hidalgo, 11560 Ciudad de México, CDMX"
138,Chedraui,1140,1140,Bellavista,Colonia,Álvaro Obregón,10,Urbano,138,Universidad,19.3735484,-99.1621604,Selecto Chedraui,22,Av. Universidad 740
54,City Market,1140,1140,Bellavista,Colonia,Álvaro Obregón,10,Urbano,54,Lomas de Chapultepec,19.418828,-99.214776,City Market,9,Monte Athos 350
92,Costco,1140,1140,Bellavista,Colonia,Álvaro Obregón,10,Urbano,92,Mixcoac,19.3872687,-99.1909344,Costco,7,Blvd. Adolfo Lopez Mateos 1181
4417,La Comer,1140,1140,Bellavista,Colonia,Álvaro Obregón,10,Urbano,4417,La Comer Insurgentes,19.366487,-99.182073,La Comer,1423,"PERPETUA 35, SAN JOSE INSURGENTES, 3900 BENITO JUAREZ, MEXICO, DISTRITO FEDERAL"
10362,Soriana,1140,1140,Bellavista,Colonia,Álvaro Obregón,10,Urbano,10362,Tacubaya,19.408929,-99.184396,Soriana,3729,Gral Jose Moran 3
4432,Fresko,1140,1140,Bellavista,Colonia,Álvaro Obregón,10,Urbano,4432,Fresko Tecamachalco,19.421548,-99.238215,Fresko,45,"AV DE LAS FUENTES 190, LOMAS DE TECAMACHALCO, 53950 NAUCALPAN DE JAUREZ, NAUCALPAN , ESTADO DE MEXICO"
4418,Sumesa,1140,1140,Bellavista,Colonia,Álvaro Obregón,10,Urbano,4418,Mier y Pesado,19.393945,-99.165638,Sumesa,1424,"Mier y Pesado 319, código 2, Col del Valle Centro, Benito Juárez, 03100 Ciudad de México, CDMX"
46322,Chedraui,1150,1150,Cristo Rey,Colonia,Álvaro Obregón,10,Urbano,46322,Chedraui Selecto Parque Duraznos,19.40329,-99.242732,Chedraui,22,"Bosque de Duraznos 39 Bosque de las Lomas Miguel Hidalgo 11700 Ciudad de México , , , 11700"
54,City Market,1150,1150,Cristo Rey,Colonia,Álvaro Obregón,10,Urbano,54,Lomas de Chapultepec,19.418828,-99.214776,City Market,9,Monte Athos 350
92,Costco,1150,1150,Cristo Rey,Colonia,Álvaro Obregón,10,Urbano,92,Mixcoac,19.3872687,-99.1909344,Costco,7,Blvd. Adolfo Lopez Mateos 1181
4417,La Comer,1150,1150,Cristo Rey,Colonia,Álvaro Obregón,10,Urbano,4417,La Comer Insurgentes,19.366487,-99.182073,La Comer,1423,"PERPETUA 35, SAN JOSE INSURGENTES, 3900 BENITO JUAREZ, MEXICO, DISTRITO FEDERAL"
10353,Soriana,1150,1150,Cristo Rey,Colonia,Álvaro Obregón,10,Urbano,10353,Mixcoac Revolucion,19.379341,-99.186723,Soriana,3729,Av. Revolucion 780
4432,Fresko,1150,1150,Cristo Rey,Colonia,Álvaro Obregón,10,Urbano,4432,Fresko Tecamachalco,19.421548,-99.238215,Fresko,45,"AV DE LAS FUENTES 190, LOMAS DE TECAMACHALCO, 53950 NAUCALPAN DE JAUREZ, NAUCALPAN , ESTADO DE MEXICO"
4418,Sumesa,1150,1150,Cristo Rey,Colonia,Álvaro Obregón,10,Urbano,4418,Mier y Pesado,19.393945,-99.165638,Sumesa,1424,"Mier y Pesado 319, código 2, Col del Valle Centro, Benito Juárez, 03100 Ciudad de México, CDMX"
46322,Chedraui,1160,1160,Bosque,Colonia,Álvaro Obregón,10,Urbano,46322,Chedraui Selecto Parque Duraznos,19.40329,-99.242732,Chedraui,22,"Bosque de Duraznos 39 Bosque de las Lomas Miguel Hidalgo 11700 Ciudad de México , , , 11700"
54,City Market,1160,1160,Bosque,Colonia,Álvaro Obregón,10,Urbano,54,Lomas de Chapultepec,19.418828,-99.214776,City Market,9,Monte Athos 350
92,Costco,1160,1160,Bosque,Colonia,Álvaro Obregón,10,Urbano,92,Mixcoac,19.3872687,-99.1909344,Costco,7,Blvd. Adolfo Lopez Mateos 1181
4417,La Comer,1160,1160,Bosque,Colonia,Álvaro Obregón,10,Urbano,4417,La Comer Insurgentes,19.366487,-99.182073,La Comer,1423,"PERPETUA 35, SAN JOSE INSURGENTES, 3900 BENITO JUAREZ, MEXICO, DISTRITO FEDERAL"
10353,Soriana,1160,1160,Bosque,Colonia,Álvaro Obregón,10,Urbano,10353,Mixcoac Revolucion,19.379341,-99.186723,Soriana,3729,Av. Revolucion 780
4432,Fresko,1160,1160,Bosque,Colonia,Álvaro Obregón,10,Urbano,4432,Fresko Tecamachalco,19.421548,-99.238215,Fresko,45,"AV DE LAS FUENTES 190, LOMAS DE TECAMACHALCO, 53950 NAUCALPAN DE JAUREZ, NAUCALPAN , ESTADO DE MEXICO"
4418,Sumesa,1160,1160,Bosque,Colonia,Álvaro Obregón,10,Urbano,4418,Mier y Pesado,19.393945,-99.165638,Sumesa,1424,"Mier y Pesado 319, código 2, Col del Valle Centro, Benito Juárez, 03100 Ciudad de México, CDMX"
46322,Chedraui,1170,1170,Abraham M. González,Colonia,Álvaro Obregón,10,Urbano,46322,Chedraui Selecto Parque Duraznos,19.40329,-99.242732,Chedraui,22,"Bosque de Duraznos 39 Bosque de las Lomas Miguel Hidalgo 11700 Ciudad de México , , , 11700"
54,City Market,1170,1170,Abraham M. González,Colonia,Álvaro Obregón,10,Urbano,54,Lomas de Chapultepec,19.418828,-99.214776,City Market,9,Monte Athos 350
92,Costco,1170,1170,Abraham M. González,Colonia,Álvaro Obregón,10,Urbano,92,Mixcoac,19.3872687,-99.1909344,Costco,7,Blvd. Adolfo Lopez Mateos 1181
4417,La Comer,1170,1170,Abraham M. González,Colonia,Álvaro Obregón,10,Urbano,4417,La Comer Insurgentes,19.366487,-99.182073,La Comer,1423,"PERPETUA 35, SAN JOSE INSURGENTES, 3900 BENITO JUAREZ, MEXICO, DISTRITO FEDERAL"
10353,Soriana,1170,1170,Abraham M. González,Colonia,Álvaro Obregón,10,Urbano,10353,Mixcoac Revolucion,19.379341,-99.186723,Soriana,3729,Av. Revolucion 780
4432,Fresko,1170,1170,Abraham M. González,Colonia,Álvaro Obregón,10,Urbano,4432,Fresko Tecamachalco,19.421548,-99.238215,Fresko,45,"AV DE LAS FUENTES 190, LOMAS DE TECAMACHALCO, 53950 NAUCALPAN DE JAUREZ, NAUCALPAN , ESTADO DE MEXICO"
4418,Sumesa,1170,1170,Abraham M. González,Colonia,Álvaro Obregón,10,Urbano,4418,Mier y Pesado,19.393945,-99.165638,Sumesa,1424,"Mier y Pesado 319, código 2, Col del Valle Centro, Benito Juárez, 03100 Ciudad de México, CDMX"
138,Chedraui,1180,1180,Carola,Colonia,Álvaro Obregón,10,Urbano,138,Universidad,19.3735484,-99.1621604,Selecto Chedraui,22,Av. Universidad 740
58,City Market,1180,1180,Carola,Colonia,Álvaro Obregón,10,Urbano,58,Pilares,19.3789764,-99.169187,City Market,9,Av Coyoacán 1061
92,Costco,1180,1180,Carola,Colonia,Álvaro Obregón,10,Urbano,92,Mixcoac,19.3872687,-99.1909344,Costco,7,Blvd. Adolfo Lopez Mateos 1181
4417,La Comer,1180,1180,Carola,Colonia,Álvaro Obregón,10,Urbano,4417,La Comer Insurgentes,19.366487,-99.182073,La Comer,1423,"PERPETUA 35, SAN JOSE INSURGENTES, 3900 BENITO JUAREZ, MEXICO, DISTRITO FEDERAL"
10353,Soriana,1180,1180,Carola,Colonia,Álvaro Obregón,10,Urbano,10353,Mixcoac Revolucion,19.379341,-99.186723,Soriana,3729,Av. Revolucion 780
4432,Fresko,1180,1180,Carola,Colonia,Álvaro Obregón,10,Urbano,4432,Fresko Tecamachalco,19.421548,-99.238215,Fresko,45,"AV DE LAS FUENTES 190, LOMAS DE TECAMACHALCO, 53950 NAUCALPAN DE JAUREZ, NAUCALPAN , ESTADO DE MEXICO"
4418,Sumesa,1180,1180,Carola,Colonia,Álvaro Obregón,10,Urbano,4418,Mier y Pesado,19.393945,-99.165638,Sumesa,1424,"Mier y Pesado 319, código 2, Col del Valle Centro, Benito Juárez, 03100 Ciudad de México, CDMX"
46322,Chedraui,1200,1200,Arturo Martínez,Colonia,Álvaro Obregón,10,Urbano,46322,Chedraui Selecto Parque Duraznos,19.40329,-99.242732,Chedraui,22,"Bosque de Duraznos 39 Bosque de las Lomas Miguel Hidalgo 11700 Ciudad de México , , , 11700"
54,City Market,1200,1200,Arturo Martínez,Colonia,Álvaro Obregón,10,Urbano,54,Lomas de Chapultepec,19.418828,-99.214776,City Market,9,Monte Athos 350
92,Costco,1200,1200,Arturo Martínez,Colonia,Álvaro Obregón,10,Urbano,92,Mixcoac,19.3872687,-99.1909344,Costco,7,Blvd. Adolfo Lopez Mateos 1181
4417,La Comer,1200,1200,Arturo Martínez,Colonia,Álvaro Obregón,10,Urbano,4417,La Comer Insurgentes,19.366487,-99.182073,La Comer,1423,"PERPETUA 35, SAN JOSE INSURGENTES, 3900 BENITO JUAREZ, MEXICO, DISTRITO FEDERAL"
10353,Soriana,1200,1200,Arturo Martínez,Colonia,Álvaro Obregón,10,Urbano,10353,Mixcoac Revolucion,19.379341,-99.186723,Soriana,3729,Av. Revolucion 780
4432,Fresko,1200,1200,Arturo Martínez,Colonia,Álvaro Obregón,10,Urbano,4432,Fresko Tecamachalco,19.421548,-99.238215,Fresko,45,"AV DE LAS FUENTES 190, LOMAS DE TECAMACHALCO, 53950 NAUCALPAN DE JAUREZ, NAUCALPAN , ESTADO DE MEXICO"
4423,Sumesa,1200,1200,Arturo Martínez,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
46322,Chedraui,1210,1210,Santa Fe,Pueblo,Álvaro Obregón,10,Urbano,46322,Chedraui Selecto Parque Duraznos,19.40329,-99.242732,Chedraui,22,"Bosque de Duraznos 39 Bosque de las Lomas Miguel Hidalgo 11700 Ciudad de México , , , 11700"
38,City Market,1210,1210,Santa Fe,Pueblo,Álvaro Obregón,10,Urbano,38,Interlomas,19.407233,-99.272363,City Market,9,Boulevard Magnocentro 26
40,Costco,1210,1210,Santa Fe,Pueblo,Álvaro Obregón,10,Urbano,40,Interlomas,19.403803,-99.273405,Costco,7,Boulevard Magnocentro 4
4412,La Comer,1210,1210,Santa Fe,Pueblo,Álvaro Obregón,10,Urbano,4412,La Comer Lomas Anahuac,19.399494,-99.276637,La Comer,1423,"AV MAGNOCENTRO LT 1 MZ 2 , SAN FERNANDO HUIXQUILUCAN, 52796 HUIXQUILUCAN, HUIXQUILUCAN, ESTADO DE MEXICO"
9993,Soriana,1210,1210,Santa Fe,Pueblo,Álvaro Obregón,10,Urbano,9993,Paradox Santa Fe,19.357303,-99.273539,Soriana,3729,"Av Sta Fe 546, Lomas de Santa Fe, Contadero, Cuajimalpa de Morelos, 01219 Ciudad de México, CDMX"
4431,Fresko,1210,1210,Santa Fe,Pueblo,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1210,1210,Santa Fe,Pueblo,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
46322,Chedraui,1219,1219,Lomas de Santa Fe,Colonia,Álvaro Obregón,10,Urbano,46322,Chedraui Selecto Parque Duraznos,19.40329,-99.242732,Chedraui,22,"Bosque de Duraznos 39 Bosque de las Lomas Miguel Hidalgo 11700 Ciudad de México , , , 11700"
38,City Market,1219,1219,Lomas de Santa Fe,Colonia,Álvaro Obregón,10,Urbano,38,Interlomas,19.407233,-99.272363,City Market,9,Boulevard Magnocentro 26
40,Costco,1219,1219,Lomas de Santa Fe,Colonia,Álvaro Obregón,10,Urbano,40,Interlomas,19.403803,-99.273405,Costco,7,Boulevard Magnocentro 4
4412,La Comer,1219,1219,Lomas de Santa Fe,Colonia,Álvaro Obregón,10,Urbano,4412,La Comer Lomas Anahuac,19.399494,-99.276637,La Comer,1423,"AV MAGNOCENTRO LT 1 MZ 2 , SAN FERNANDO HUIXQUILUCAN, 52796 HUIXQUILUCAN, HUIXQUILUCAN, ESTADO DE MEXICO"
9993,Soriana,1219,1219,Lomas de Santa Fe,Colonia,Álvaro Obregón,10,Urbano,9993,Paradox Santa Fe,19.357303,-99.273539,Soriana,3729,"Av Sta Fe 546, Lomas de Santa Fe, Contadero, Cuajimalpa de Morelos, 01219 Ciudad de México, CDMX"
4431,Fresko,1219,1219,Lomas de Santa Fe,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4419,Sumesa,1219,1219,Lomas de Santa Fe,Colonia,Álvaro Obregón,10,Urbano,4419,Polanco,19.430815,-99.196947,Sumesa,1424,"Virgilio 15, Polanco, Polanco III Secc, Miguel Hidalgo, 11560 Ciudad de México, CDMX"
46322,Chedraui,1220,1220,Bonanza,Colonia,Álvaro Obregón,10,Urbano,46322,Chedraui Selecto Parque Duraznos,19.40329,-99.242732,Chedraui,22,"Bosque de Duraznos 39 Bosque de las Lomas Miguel Hidalgo 11700 Ciudad de México , , , 11700"
54,City Market,1220,1220,Bonanza,Colonia,Álvaro Obregón,10,Urbano,54,Lomas de Chapultepec,19.418828,-99.214776,City Market,9,Monte Athos 350
92,Costco,1220,1220,Bonanza,Colonia,Álvaro Obregón,10,Urbano,92,Mixcoac,19.3872687,-99.1909344,Costco,7,Blvd. Adolfo Lopez Mateos 1181
4412,La Comer,1220,1220,Bonanza,Colonia,Álvaro Obregón,10,Urbano,4412,La Comer Lomas Anahuac,19.399494,-99.276637,La Comer,1423,"AV MAGNOCENTRO LT 1 MZ 2 , SAN FERNANDO HUIXQUILUCAN, 52796 HUIXQUILUCAN, HUIXQUILUCAN, ESTADO DE MEXICO"
10353,Soriana,1220,1220,Bonanza,Colonia,Álvaro Obregón,10,Urbano,10353,Mixcoac Revolucion,19.379341,-99.186723,Soriana,3729,Av. Revolucion 780
4432,Fresko,1220,1220,Bonanza,Colonia,Álvaro Obregón,10,Urbano,4432,Fresko Tecamachalco,19.421548,-99.238215,Fresko,45,"AV DE LAS FUENTES 190, LOMAS DE TECAMACHALCO, 53950 NAUCALPAN DE JAUREZ, NAUCALPAN , ESTADO DE MEXICO"
4419,Sumesa,1220,1220,Bonanza,Colonia,Álvaro Obregón,10,Urbano,4419,Polanco,19.430815,-99.196947,Sumesa,1424,"Virgilio 15, Polanco, Polanco III Secc, Miguel Hidalgo, 11560 Ciudad de México, CDMX"
137,Chedraui,1230,1230,Campo de Tiro los Gamitos,Colonia,Álvaro Obregón,10,Urbano,137,Samara Santa Fe,19.3676531,-99.2594206,Selecto Chedraui,22,Av Santa Fe 94
30,City Market,1230,1230,Campo de Tiro los Gamitos,Colonia,Álvaro Obregón,10,Urbano,30,Santa Fe,19.3582077,-99.2719088,City Market,9,Avenida Santa Fe 498
40,Costco,1230,1230,Campo de Tiro los Gamitos,Colonia,Álvaro Obregón,10,Urbano,40,Interlomas,19.403803,-99.273405,Costco,7,Boulevard Magnocentro 4
4412,La Comer,1230,1230,Campo de Tiro los Gamitos,Colonia,Álvaro Obregón,10,Urbano,4412,La Comer Lomas Anahuac,19.399494,-99.276637,La Comer,1423,"AV MAGNOCENTRO LT 1 MZ 2 , SAN FERNANDO HUIXQUILUCAN, 52796 HUIXQUILUCAN, HUIXQUILUCAN, ESTADO DE MEXICO"
9993,Soriana,1230,1230,Campo de Tiro los Gamitos,Colonia,Álvaro Obregón,10,Urbano,9993,Paradox Santa Fe,19.357303,-99.273539,Soriana,3729,"Av Sta Fe 546, Lomas de Santa Fe, Contadero, Cuajimalpa de Morelos, 01219 Ciudad de México, CDMX"
4431,Fresko,1230,1230,Campo de Tiro los Gamitos,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1230,1230,Campo de Tiro los Gamitos,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
137,Chedraui,1239,1239,La Huerta,Colonia,Álvaro Obregón,10,Urbano,137,Samara Santa Fe,19.3676531,-99.2594206,Selecto Chedraui,22,Av Santa Fe 94
30,City Market,1239,1239,La Huerta,Colonia,Álvaro Obregón,10,Urbano,30,Santa Fe,19.3582077,-99.2719088,City Market,9,Avenida Santa Fe 498
40,Costco,1239,1239,La Huerta,Colonia,Álvaro Obregón,10,Urbano,40,Interlomas,19.403803,-99.273405,Costco,7,Boulevard Magnocentro 4
4412,La Comer,1239,1239,La Huerta,Colonia,Álvaro Obregón,10,Urbano,4412,La Comer Lomas Anahuac,19.399494,-99.276637,La Comer,1423,"AV MAGNOCENTRO LT 1 MZ 2 , SAN FERNANDO HUIXQUILUCAN, 52796 HUIXQUILUCAN, HUIXQUILUCAN, ESTADO DE MEXICO"
9993,Soriana,1239,1239,La Huerta,Colonia,Álvaro Obregón,10,Urbano,9993,Paradox Santa Fe,19.357303,-99.273539,Soriana,3729,"Av Sta Fe 546, Lomas de Santa Fe, Contadero, Cuajimalpa de Morelos, 01219 Ciudad de México, CDMX"
4431,Fresko,1239,1239,La Huerta,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1239,1239,La Huerta,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
46322,Chedraui,1240,1240,Pueblo Nuevo,Colonia,Álvaro Obregón,10,Urbano,46322,Chedraui Selecto Parque Duraznos,19.40329,-99.242732,Chedraui,22,"Bosque de Duraznos 39 Bosque de las Lomas Miguel Hidalgo 11700 Ciudad de México , , , 11700"
30,City Market,1240,1240,Pueblo Nuevo,Colonia,Álvaro Obregón,10,Urbano,30,Santa Fe,19.3582077,-99.2719088,City Market,9,Avenida Santa Fe 498
40,Costco,1240,1240,Pueblo Nuevo,Colonia,Álvaro Obregón,10,Urbano,40,Interlomas,19.403803,-99.273405,Costco,7,Boulevard Magnocentro 4
4412,La Comer,1240,1240,Pueblo Nuevo,Colonia,Álvaro Obregón,10,Urbano,4412,La Comer Lomas Anahuac,19.399494,-99.276637,La Comer,1423,"AV MAGNOCENTRO LT 1 MZ 2 , SAN FERNANDO HUIXQUILUCAN, 52796 HUIXQUILUCAN, HUIXQUILUCAN, ESTADO DE MEXICO"
9993,Soriana,1240,1240,Pueblo Nuevo,Colonia,Álvaro Obregón,10,Urbano,9993,Paradox Santa Fe,19.357303,-99.273539,Soriana,3729,"Av Sta Fe 546, Lomas de Santa Fe, Contadero, Cuajimalpa de Morelos, 01219 Ciudad de México, CDMX"
4431,Fresko,1240,1240,Pueblo Nuevo,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1240,1240,Pueblo Nuevo,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
46322,Chedraui,1250,1250,El Árbol,Colonia,Álvaro Obregón,10,Urbano,46322,Chedraui Selecto Parque Duraznos,19.40329,-99.242732,Chedraui,22,"Bosque de Duraznos 39 Bosque de las Lomas Miguel Hidalgo 11700 Ciudad de México , , , 11700"
30,City Market,1250,1250,El Árbol,Colonia,Álvaro Obregón,10,Urbano,30,Santa Fe,19.3582077,-99.2719088,City Market,9,Avenida Santa Fe 498
40,Costco,1250,1250,El Árbol,Colonia,Álvaro Obregón,10,Urbano,40,Interlomas,19.403803,-99.273405,Costco,7,Boulevard Magnocentro 4
4412,La Comer,1250,1250,El Árbol,Colonia,Álvaro Obregón,10,Urbano,4412,La Comer Lomas Anahuac,19.399494,-99.276637,La Comer,1423,"AV MAGNOCENTRO LT 1 MZ 2 , SAN FERNANDO HUIXQUILUCAN, 52796 HUIXQUILUCAN, HUIXQUILUCAN, ESTADO DE MEXICO"
9993,Soriana,1250,1250,El Árbol,Colonia,Álvaro Obregón,10,Urbano,9993,Paradox Santa Fe,19.357303,-99.273539,Soriana,3729,"Av Sta Fe 546, Lomas de Santa Fe, Contadero, Cuajimalpa de Morelos, 01219 Ciudad de México, CDMX"
4431,Fresko,1250,1250,El Árbol,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1250,1250,El Árbol,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
46322,Chedraui,1259,1259,Ampliación La Cebada,Colonia,Álvaro Obregón,10,Urbano,46322,Chedraui Selecto Parque Duraznos,19.40329,-99.242732,Chedraui,22,"Bosque de Duraznos 39 Bosque de las Lomas Miguel Hidalgo 11700 Ciudad de México , , , 11700"
30,City Market,1259,1259,Ampliación La Cebada,Colonia,Álvaro Obregón,10,Urbano,30,Santa Fe,19.3582077,-99.2719088,City Market,9,Avenida Santa Fe 498
92,Costco,1259,1259,Ampliación La Cebada,Colonia,Álvaro Obregón,10,Urbano,92,Mixcoac,19.3872687,-99.1909344,Costco,7,Blvd. Adolfo Lopez Mateos 1181
4413,La Comer,1259,1259,Ampliación La Cebada,Colonia,Álvaro Obregón,10,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10353,Soriana,1259,1259,Ampliación La Cebada,Colonia,Álvaro Obregón,10,Urbano,10353,Mixcoac Revolucion,19.379341,-99.186723,Soriana,3729,Av. Revolucion 780
4431,Fresko,1259,1259,Ampliación La Cebada,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1259,1259,Ampliación La Cebada,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
46322,Chedraui,1260,1260,Calzada Jalalpa,Colonia,Álvaro Obregón,10,Urbano,46322,Chedraui Selecto Parque Duraznos,19.40329,-99.242732,Chedraui,22,"Bosque de Duraznos 39 Bosque de las Lomas Miguel Hidalgo 11700 Ciudad de México , , , 11700"
54,City Market,1260,1260,Calzada Jalalpa,Colonia,Álvaro Obregón,10,Urbano,54,Lomas de Chapultepec,19.418828,-99.214776,City Market,9,Monte Athos 350
92,Costco,1260,1260,Calzada Jalalpa,Colonia,Álvaro Obregón,10,Urbano,92,Mixcoac,19.3872687,-99.1909344,Costco,7,Blvd. Adolfo Lopez Mateos 1181
4417,La Comer,1260,1260,Calzada Jalalpa,Colonia,Álvaro Obregón,10,Urbano,4417,La Comer Insurgentes,19.366487,-99.182073,La Comer,1423,"PERPETUA 35, SAN JOSE INSURGENTES, 3900 BENITO JUAREZ, MEXICO, DISTRITO FEDERAL"
10353,Soriana,1260,1260,Calzada Jalalpa,Colonia,Álvaro Obregón,10,Urbano,10353,Mixcoac Revolucion,19.379341,-99.186723,Soriana,3729,Av. Revolucion 780
4431,Fresko,1260,1260,Calzada Jalalpa,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
